id,Dim_Season,Dim_Date,Dim_Team,Dim_Country,Fct_Indicator,Dim_SEQ,Dim_RSEQ,Dim_HA,Fct_pt,Fct_FTR,Fct_Vpt,Fct_Cnt,Dim_State
1681,201819,2019-01-13,Sevilla,Spain,Red,19,20,Away,33,L,-1,1,FL
1682,201819,2019-01-06,Sevilla,Spain,Green,18,21,Home,33,D,2,1,FL
1683,201819,2018-12-23,Sevilla,Spain,Grey,17,22,Away,32,D,-1,1,FL
1684,201819,2018-12-16,Sevilla,Spain,Green,16,23,Home,31,W,3,1,FL
1685,201819,2018-12-08,Sevilla,Spain,Grey,15,24,Away,28,D,-1,1,FL
1686,201819,2018-12-02,Sevilla,Spain,Grey,14,25,Away,27,D,-1,1,FL
1687,201819,2018-11-25,Sevilla,Spain,Green,13,26,Home,26,W,3,1,FL
1688,201819,2018-11-11,Sevilla,Spain,Dark Green,12,27,Home,23,W,3,1,FL
1689,201819,2018-11-04,Sevilla,Spain,Grey,11,28,Away,20,D,-1,1,FL
1690,201819,2018-10-28,Sevilla,Spain,Green,10,29,Home,19,W,3,1,FL
1691,201819,2018-10-20,Sevilla,Spain,Yellow,9,30,Away,16,L,-2,1,FL
1692,201819,2018-10-07,Sevilla,Spain,Green,8,31,Home,16,W,3,1,FL
1693,201819,2018-09-29,Sevilla,Spain,Dark Green,7,32,Away,13,W,4,1,FL
1694,201819,2018-09-26,Sevilla,Spain,Dark Green,6,33,Home,10,W,10,1,FL
1695,201819,2018-09-23,Sevilla,Spain,Dark Green,5,34,Away,7,W,9,1,FL
1696,201819,2018-09-16,Sevilla,Spain,Grey,4,35,Home,4,L,-1,1,FL
1697,201819,2018-09-02,Sevilla,Spain,Red,3,36,Away,4,L,-1,1,FL
1698,201819,2018-08-26,Sevilla,Spain,Yellow,2,37,Home,4,D,-3,1,FL
1699,201819,2018-08-19,Sevilla,Spain,Dark Green,1,38,Away,3,W,6,1,FL
1700,201920,2020-02-22,Barcelona,Spain,Dark Green,25,1,Home,55,W,6,1,FL
1701,201920,2020-02-15,Barcelona,Spain,Green,24,2,Home,52,W,3,1,FL
1702,201920,2020-02-09,Barcelona,Spain,Dark Green,23,3,Away,49,W,3,1,FL
1703,201920,2020-02-02,Barcelona,Spain,Green,22,4,Home,46,W,2,1,FL
1704,201920,2020-01-25,Barcelona,Spain,Red,21,5,Away,43,L,-2,1,FL
1705,201920,2020-01-19,Barcelona,Spain,Green,20,6,Home,43,W,2,1,FL
1706,201920,2020-01-04,Barcelona,Spain,Red,19,7,Away,40,D,-1,1,FL
1707,201920,2019-12-21,Barcelona,Spain,Dark Green,18,8,Home,39,W,5,1,FL
1708,201920,2019-12-18,Barcelona,Spain,Grey,17,9,Home,36,D,-1,1,FL
1709,201920,2019-12-14,Barcelona,Spain,Red,16,10,Away,35,D,-1,1,FL
1710,201920,2019-12-07,Barcelona,Spain,Dark Green,15,11,Home,34,W,5,1,FL
1711,201920,2019-12-01,Barcelona,Spain,Dark Green,14,12,Away,31,W,4,1,FL
1712,201920,2019-11-23,Barcelona,Spain,Green,13,13,Away,28,W,3,1,FL
1713,201920,2019-11-09,Barcelona,Spain,Dark Green,12,14,Home,25,W,5,1,FL
1714,201920,2019-11-02,Barcelona,Spain,Yellow,11,15,Away,22,L,-2,1,FL
1715,201920,2019-10-29,Barcelona,Spain,Dark Green,10,16,Home,22,W,5,1,FL
1716,201920,2019-10-19,Barcelona,Spain,Green,9,17,Away,19,W,3,1,FL
1717,201920,2019-10-06,Barcelona,Spain,Dark Green,8,18,Home,16,W,6,1,FL
1718,201920,2019-09-28,Barcelona,Spain,Dark Green,7,19,Away,13,W,3,1,FL
1719,201920,2019-09-24,Barcelona,Spain,Green,6,20,Home,10,W,3,1,FL
1720,201920,2019-09-21,Barcelona,Spain,Grey,5,21,Away,7,L,-1,1,FL
1721,201920,2019-09-14,Barcelona,Spain,Dark Green,4,22,Home,7,W,7,1,FL
1722,201920,2019-08-31,Barcelona,Spain,Green,3,23,Away,4,D,1,1,FL
1723,201920,2019-08-25,Barcelona,Spain,Dark Green,2,24,Home,3,W,6,1,FL
1724,201920,2019-08-16,Barcelona,Spain,Grey,1,25,Away,0,L,,1,FL
1725,201920,2020-02-22,Chelsea,England,Dark Green,27,1,Home,44,W,3,1,CA
1726,201920,2020-02-17,Chelsea,England,Red,26,2,Home,41,L,-1,1,CA
1727,201920,2020-02-01,Chelsea,England,Green,25,3,Away,41,D,2,1,CA
1728,201920,2020-01-21,Chelsea,England,Grey,24,4,Home,40,D,-1,1,CA
1729,201920,2020-01-18,Chelsea,England,Red,23,5,Away,39,L,-2,1,CA
1730,201920,2020-01-11,Chelsea,England,Dark Green,22,6,Home,39,W,4,1,CA
1731,201920,2020-01-01,Chelsea,England,Grey,21,7,Away,36,D,-1,1,CA
1732,201920,2019-12-29,Chelsea,England,Dark Green,20,8,Away,35,W,4,1,CA
1733,201920,2019-12-26,Chelsea,England,Grey,19,9,Home,32,L,-1,1,CA
1734,201920,2019-12-22,Chelsea,England,Dark Green,18,10,Away,32,W,4,1,CA
1735,201920,2019-12-14,Chelsea,England,Grey,17,11,Home,29,L,-1,1,CA
1736,201920,2019-12-07,Chelsea,England,Red,16,12,Away,29,L,-2,1,CA
1737,201920,2019-12-04,Chelsea,England,Green,15,13,Home,29,W,3,1,CA
1738,201920,2019-11-30,Chelsea,England,Grey,14,14,Home,26,L,-1,1,CA
1739,201920,2019-11-23,Chelsea,England,Red,13,15,Away,26,L,-1,1,CA
1740,201920,2019-11-09,Chelsea,England,Green,12,16,Home,26,W,3,1,CA
1741,201920,2019-11-02,Chelsea,England,Dark Green,11,17,Away,23,W,3,1,CA
1742,201920,2019-10-26,Chelsea,England,Dark Green,10,18,Away,20,W,5,1,CA
1743,201920,2019-10-19,Chelsea,England,Green,9,19,Home,17,W,3,1,CA
1744,201920,2019-10-06,Chelsea,England,Dark Green,8,20,Away,14,W,5,1,CA
1745,201920,2019-09-28,Chelsea,England,Green,7,21,Home,11,W,3,1,CA
1746,201920,2019-09-22,Chelsea,England,Grey,6,22,Home,8,L,-1,1,CA
1747,201920,2019-09-14,Chelsea,England,Dark Green,5,23,Away,8,W,8,1,CA
1748,201920,2019-08-31,Chelsea,England,Grey,4,24,Home,5,D,-1,1,CA
1749,201920,2019-08-24,Chelsea,England,Dark Green,3,25,Away,4,W,3,1,CA
1750,201920,2019-08-18,Chelsea,England,Green,2,26,Home,1,D,2,1,CA
1751,201920,2019-08-11,Chelsea,England,Grey,1,27,Away,0,L,,1,CA
1752,201920,2020-02-23,Sevilla,Spain,Dark Green,25,1,Away,43,W,5,1,FL
1753,201920,2020-02-16,Sevilla,Spain,Red,24,2,Home,40,D,-1,1,FL
1754,201920,2020-02-09,Sevilla,Spain,Red,23,3,Away,39,L,-2,1,FL
1755,201920,2020-02-02,Sevilla,Spain,Red,22,4,Home,39,D,-1,1,FL
1756,201920,2020-01-25,Sevilla,Spain,Green,21,5,Home,38,W,3,1,FL
1757,201920,2020-01-18,Sevilla,Spain,Red,20,6,Away,35,L,-1,1,FL
1758,201920,2020-01-03,Sevilla,Spain,Grey,19,7,Home,35,D,-1,1,FL
1759,201920,2019-12-21,Sevilla,Spain,Dark Green,18,8,Away,34,W,3,1,FL
1760,201920,2019-12-15,Sevilla,Spain,Red,17,9,Home,31,L,-1,1,FL
1761,201920,2019-12-08,Sevilla,Spain,Grey,16,10,Away,31,D,-1,1,FL
1762,201920,2019-12-01,Sevilla,Spain,Green,15,11,Home,30,W,3,1,FL
1763,201920,2019-11-24,Sevilla,Spain,Dark Green,14,12,Away,27,W,3,1,FL
1764,201920,2019-11-10,Sevilla,Spain,Dark Green,13,13,Away,24,W,4,1,FL
1765,201920,2019-11-02,Sevilla,Spain,Grey,12,14,Home,21,D,-1,1,FL
1766,201920,2019-10-30,Sevilla,Spain,Grey,11,15,Away,20,D,-1,1,FL
1767,201920,2019-10-27,Sevilla,Spain,Dark Green,10,16,Home,19,W,3,1,FL
1768,201920,2019-10-20,Sevilla,Spain,Green,9,17,Home,16,W,3,1,FL
1769,201920,2019-10-06,Sevilla,Spain,Yellow,8,18,Away,13,L,-2,1,FL
1770,201920,2019-09-29,Sevilla,Spain,Dark Green,7,19,Home,13,W,5,1,FL
1771,201920,2019-09-26,Sevilla,Spain,Red,6,20,Away,10,L,-2,1,FL
1772,201920,2019-09-22,Sevilla,Spain,Red,5,21,Home,10,L,-1,1,FL
1773,201920,2019-09-15,Sevilla,Spain,Dark Green,4,22,Away,10,W,3,1,FL
1774,201920,2019-08-30,Sevilla,Spain,Red,3,23,Home,7,D,-1,1,FL
1775,201920,2019-08-23,Sevilla,Spain,Dark Green,2,24,Away,6,W,3,1,FL
1776,201920,2019-08-18,Sevilla,Spain,Dark Green,1,25,Away,3,W,4,1,FL
